"","TimeStamp","Solution","Requester","ASN"
"1141",23162,1291,3,112
"1142",56515,1254,3,112
"1143",56516,1256,3,112
"1144",23870,730,3,112
"1145",48241,934,3,112
"1146",58101,1969,3,112
"1147",28285,1007,3,112
"1148",58103,1963,3,112
"1149",48230,2013,3,112
"1150",48251,936,3,112
"1151",48252,2008,3,112
"1152",48252,2009,3,112
"1153",28289,998,3,112
"1154",48238,933,3,112
"1155",56513,1259,3,112
"1156",23866,718,3,112
"1157",23945,467,3,112
"1158",48548,1643,3,112
"1159",58106,1973,3,112
"1160",28285,1009,3,112
"1161",58105,1970,3,112
"1162",28283,1013,3,112
"1163",48229,942,3,112
"1164",48551,1641,3,112
"1165",48251,929,3,112
"1166",23870,721,3,112
"1167",48237,912,3,112
"1168",23872,723,3,112
"1169",23870,722,3,112
"1170",56515,1253,3,112
"1171",28287,987,3,112
"1172",48239,906,3,112
"1173",48243,900,3,112
"1174",46392,1053,3,112
"1175",28291,963,3,112
"1176",48228,944,3,112
"1177",58099,1956,3,112
"1178",48548,1640,3,112
"1179",23870,729,3,112
"1180",46393,1047,3,112
"1181",58098,1971,3,112
"1182",48238,919,3,112
"1183",23872,724,3,112
"1184",23946,434,3,112
"1185",48551,1642,3,112
"1186",45353,1233,3,112
"1187",48554,1629,3,112
"1188",56512,1248,3,112
"1189",48228,945,3,112
"1190",48551,1639,3,112
"1191",48239,931,3,112
"1192",46394,1055,3,112
"1193",46393,1057,3,112
"1194",48245,928,3,112
"1195",48238,920,3,112
"1196",56515,1255,3,112
"1197",48235,950,3,112
"1198",45349,1229,3,112
"1199",48234,947,3,112
"1200",27824,10,3,112
"1201",48557,1652,3,112
"1202",23863,735,3,112
"1203",48228,946,3,112
"1204",23164,1283,3,112
"1205",48224,943,3,112
"1206",23872,725,3,112
"1207",23159,1290,3,112
"1208",58099,1957,3,112
"1209",28289,1003,3,112
"1210",23866,717,3,112
"1211",23950,444,3,112
"1212",23945,489,3,112
"1213",28288,976,3,112
"1214",48235,951,3,112
"1215",48244,914,3,112
"1216",56512,1251,3,112
"1217",58100,1966,3,112
"1218",45381,1227,3,112
"1219",48551,1648,3,112
"1220",56530,25,3,112
"1221",23946,457,3,112
"1222",23161,1292,3,112
"1223",48545,1638,3,112
"1224",28289,964,3,112
"1225",48244,895,3,112
"1226",27824,12,3,112
"1227",48248,938,3,112
"1228",45349,1231,3,112
"1229",48554,1633,3,112
"1230",23164,1284,3,112
"1231",48251,927,3,112
"1232",46392,1048,3,112
"1233",45350,1239,3,112
"1234",45353,1236,3,112
"1235",28287,984,3,112
"1236",48249,923,3,112
"1237",28289,971,3,112
"1238",48249,924,3,112
"1239",48237,913,3,112
"1240",23863,716,3,112
"1241",27824,11,3,112
"1242",48244,897,3,112
"1243",28290,1018,3,112
"1244",48259,1548,3,112
"1245",48238,915,3,112
"1246",45349,1228,3,112
"1247",48247,922,3,112
"1248",45354,1238,3,112
"1249",23947,475,3,112
"1250",23160,1279,3,112
"1251",48249,916,3,112
"1252",23947,474,3,112
"1253",23948,473,3,112
"1254",23950,443,3,112
"1255",45351,1241,3,112
"1256",56530,26,3,112
"1257",48556,1654,3,112
"1258",58097,1972,3,112
"1259",48247,902,3,112
"1260",48236,952,3,112
"1261",48244,909,3,112
"1262",56530,29,3,112
"1263",23866,719,3,112
"1264",48237,910,3,112
"1265",48245,935,3,112
"1266",56515,1252,3,112
"1267",56514,1258,3,112
"1268",23946,448,3,112
"1269",48554,1635,3,112
"1270",48556,1630,3,112
"1271",48233,948,3,112
"1272",48245,903,3,112
"1273",56512,1250,3,112
"1274",45352,1240,3,112
"1275",23160,1280,3,112
"1276",23160,1278,3,112
"1277",45394,1232,3,112
"1278",23946,453,3,112
"1279",45353,1237,3,112
"1280",48555,1634,3,112
"1281",56512,1257,3,112
"1282",28287,1001,3,112
"1283",48235,956,3,112
"1284",45348,1247,3,112
"1285",48247,904,3,112
"1286",23944,447,3,112
"1287",48237,911,3,112
"1288",23945,437,3,112
"1289",23169,1288,3,112
"1290",23950,442,3,112
"1291",23169,1289,3,112
"1292",48246,907,3,112
"1293",45394,1227,3,112
"1294",23866,728,3,112
"1295",48236,896,3,112
"1296",48236,954,3,112
"1297",48236,899,3,112
"1298",48235,953,3,112
"1299",23863,714,3,112
"1300",25606,1584,4,112
"1301",25605,1583,4,112
"1302",50991,1579,4,112
"1303",25604,1586,4,112
"1304",57645,1578,4,112
"1305",25603,1579,4,112
"1306",54774,1586,4,112
"1307",57647,1585,4,112
"1308",46400,1584,4,112
"1309",26611,1578,4,112
"1310",58927,358,4,112
"1311",935,1581,4,112
"1312",57173,1586,4,112
"1313",56138,1585,4,112
"1314",934,1584,4,112
"1315",4841,1072,4,112
"1316",31173,1579,4,112
"1317",31341,1585,4,112
"1318",57649,1581,4,112
"1319",58379,1153,4,112
"1320",25602,1580,4,112
"1321",45974,1587,4,112
"1322",25608,1582,4,112
"1323",58925,361,4,112
"1324",45973,1578,4,112
"1325",57176,1583,4,112
"1326",58373,1145,4,112
"1327",54062,1586,4,112
"1328",52294,1582,4,112
"1329",56098,1587,4,112
"1330",56503,1580,4,112
"1331",57634,1586,4,112
"1332",54063,1581,4,112
"1333",933,1583,4,112
"1334",58357,1586,4,112
"1335",56506,1250,4,112
"1336",42705,1583,4,112
"1337",40588,1585,4,112
"1338",40589,1587,4,112
"1339",53703,1578,4,112
"1340",58925,306,4,112
"1341",49157,1580,4,112
"1342",58925,360,4,112
"1343",52866,1581,4,112
"1344",57712,319,4,112
"1345",52296,1586,4,112
"1346",56506,1248,4,112
"1347",45975,1583,4,112
"1348",932,1580,4,112
"1349",57172,1580,4,112
"1350",42704,1582,4,112
"1351",931,1587,4,112
"1352",57175,1587,4,112
"1353",42076,1586,4,112
"1354",46739,1579,4,112
"1355",51411,1586,4,112
"1356",6190,1582,4,112
"1357",2841,1587,4,112
"1358",57057,1584,4,112
"1359",58926,305,4,112
"1360",54064,1582,4,112
"1361",47251,1899,4,112
"1362",50984,1583,4,112
"1363",56105,1581,4,112
"1364",54784,1584,4,112
"1365",1673,1587,4,112
"1366",42340,1579,4,112
"1367",37992,1583,4,112
"1368",43830,639,4,112
"1369",56097,1586,4,112
"1370",57221,1587,4,112
"1371",56099,1584,4,112
"1372",43812,1583,4,112
"1373",57180,1585,4,112
"1374",57050,1578,4,112
"1375",47252,1901,4,112
"1376",21266,1584,4,112
"1377",47377,1580,4,112
"1378",56136,1583,4,112
"1379",52888,1585,4,112
"1380",43830,638,4,112
"1381",26318,1582,4,112
"1382",43831,644,4,112
"1383",45201,1587,4,112
"1384",43831,641,4,112
"1385",44160,1585,4,112
"1386",57646,1584,4,112
"1387",58952,311,4,112
"1388",54211,1587,4,112
"1389",42702,1585,4,112
"1390",54782,1578,4,112
"1391",54786,1581,4,112
"1392",54184,1581,4,112
"1393",58930,18,4,112
"1394",18317,1581,4,112
"1395",40498,1581,4,112
"1396",18319,1585,4,112
"1397",57707,347,4,112
"1398",36551,1585,4,112
"1399",43833,642,4,112
"1400",54209,1580,4,112
"1401",4841,1075,4,112
"1402",56505,1257,4,112
"1403",33770,1585,4,112
"1404",21247,1586,4,112
"1405",43830,633,4,112
"1406",18316,1584,4,112
"1407",45371,1219,4,112
"1408",18318,1587,4,112
"1409",47254,1893,4,112
"1410",57174,1582,4,112
"1411",57707,346,4,112
"1412",40499,1579,4,112
"1413",43835,835,4,112
"1414",57049,1587,4,112
"1415",18315,1582,4,112
"1416",59055,1578,4,112
"1417",59864,1582,4,112
"1418",47255,1892,4,112
"1419",26547,1585,4,112
"1420",40497,1583,4,112
"1421",5763,1583,4,112
"1422",48080,1582,4,112
"1423",1238,1585,4,112
"1424",44168,1583,4,112
"1425",47798,1578,4,112
"1426",38006,1584,4,112
"1427",58526,348,4,112
"1428",57179,1584,4,112
"1429",33769,1581,4,112
"1430",18314,1583,4,112
"1431",54210,1584,4,112
"1432",48078,1579,4,112
"1433",33771,1582,4,112
"1434",57710,315,4,112
"1435",57710,326,4,112
"1436",57710,316,4,112
"1437",31390,1587,4,112
"1438",3154,1585,4,112
"1439",58378,1148,4,112
"1440",56102,1579,4,112
"1441",38005,1582,4,112
"1442",43396,1581,4,112
"1443",57181,1581,4,112
"1444",58927,359,4,112
"1445",44819,1578,4,112
"1446",58928,354,4,112
"1447",58930,19,4,112
"1448",60029,1583,4,112
"1449",38108,1587,4,112
"1450",33776,1587,4,112
"1451",56140,1579,4,112
"1452",6181,1587,4,112
"1453",50686,1578,4,112
"1454",2756,1586,4,112
"1455",15032,1586,4,112
"1456",56103,1583,4,112
"1457",57709,331,4,112
"1458",46129,1580,4,112
"1459",56059,1579,4,112
"1460",57720,343,4,112
"1461",42320,1583,4,112
"1462",36344,1579,4,112
"1463",57706,350,4,112
"1464",59731,1581,4,112
"1465",26230,1579,4,112
"1466",15031,1579,4,112
"1467",3156,1578,4,112
"1468",50992,1582,4,112
"1469",26234,1584,4,112
"1470",57713,327,4,112
"1471",48079,1580,4,112
"1472",54208,1586,4,112
"1473",42382,1582,4,112
"1474",15415,1583,4,112
"1475",59045,1584,4,112
"1476",57219,1583,4,112
"1477",57220,1580,4,112
"1478",47262,1880,4,112
"1479",54216,1583,4,112
"1480",57223,1579,4,112
"1481",3865,1582,4,112
"1482",44763,1585,4,112
"1483",33768,1583,4,112
"1484",48087,1584,4,112
"1485",58526,347,4,112
"1486",43835,838,4,112
"1487",58527,330,4,112
"1488",44803,1585,4,112
"1489",54182,1580,4,112
"1490",52067,1587,4,112
"1491",44885,1587,4,112
"1492",15917,1586,4,112
"1493",1690,1586,4,112
"1494",43832,643,4,112
"1495",47383,1579,4,112
"1496",45368,1226,4,112
"1497",44586,1581,4,112
"1498",54286,1580,4,112
"1499",54114,1584,4,112
"1500",56060,1581,4,112
"1501",60396,1584,4,112
"1502",42439,1582,4,112
"1503",43825,627,4,112
"1504",48081,1581,4,112
"1505",44581,1585,4,112
"1506",53994,1580,4,112
"1507",53689,1581,4,112
"1508",57632,1582,4,112
"1509",48086,1587,4,112
"1510",51008,1584,4,112
"1511",54763,1587,4,112
"1512",57636,1580,4,112
"1513",57637,1579,4,112
"1514",57638,1587,4,112
"1515",929,1586,4,112
"1516",930,1579,4,112
"1517",54769,1585,4,112
"1518",57721,354,4,112
"1519",58375,1157,4,112
"1520",58376,1155,4,112
"1521",57177,1579,4,112
"1522",57178,1578,4,112
"1523",3866,1581,4,112
"1524",58378,1149,4,112
"1525",58379,1151,4,112
"1526",5760,1580,4,112
"1527",58379,1152,4,112
"1528",51609,1580,4,112
"1529",25801,1579,4,112
"1530",45529,1578,4,112
"1531",58374,1156,4,112
"1532",50747,1586,4,112
"1533",58384,1156,4,112
"1534",45335,1590,4,112
"1535",51397,1587,4,112
"1536",58926,338,4,112
"1537",54114,1580,4,112
"1538",45335,1591,4,112
"1539",45335,1589,4,112
"1540",56403,1580,4,112
"1541",57720,337,4,112
"1542",57706,351,4,112
"1543",1904,1581,4,112
"1544",15026,1578,4,112
"1545",1906,1582,4,112
"1546",45200,1578,4,112
"1547",52083,1581,4,112
"1548",57707,348,4,112
"1549",56100,1585,4,112
"1550",47417,1584,4,112
"1551",57709,344,4,112
"1552",57046,1585,4,112
"1553",56133,1586,4,112
"1554",57710,317,4,112
"1555",56135,1582,4,112
"1556",53184,1579,4,112
"1557",56137,1578,4,112
"1558",51637,1582,4,112
"1559",57712,320,4,112
"1560",46202,1584,4,112
"1561",46203,1583,4,112
"1562",47035,1578,4,112
"1563",31550,1584,4,112
"1564",57058,1581,4,112
"1565",42421,1582,4,112
"1566",41227,1579,4,112
"1567",4842,1074,4,112
"1568",50996,1587,4,112
"1569",4844,1498,4,112
"1570",57822,1582,4,112
"1571",54187,1583,4,112
"1572",47252,1884,4,112
"1573",43821,842,4,112
"1574",47256,1900,4,112
"1575",45334,1601,4,112
"1576",56507,1253,4,112
"1577",47776,1584,4,112
"1578",36377,1580,4,112
"1579",54114,1583,4,112
"1580",58958,1416,4,112
"1581",57706,349,4,112
"1582",58959,1423,4,112
"1583",57706,352,4,112
"1584",57040,1583,4,112
"1585",45199,1584,4,112
"1586",56062,1585,4,112
"1587",48082,1583,4,112
"1588",57721,358,4,112
"1589",57708,345,4,112
"1590",42443,1581,4,112
"1591",42376,1578,4,112
"1592",15411,1578,4,112
"1593",59046,1587,4,112
"1594",42380,1584,4,112
"1595",43829,631,4,112
"1596",15414,1582,4,112
"1597",15416,1584,4,112
"1598",15417,1581,4,112
"1599",4865,1584,4,112
"1600",58969,1437,4,112
"1601",43235,1582,4,112
"1602",42298,1581,4,112
"1603",57225,1584,4,112
"1604",50040,1581,4,112
"1605",45369,1225,4,112
"1606",43240,1586,4,112
"1607",60377,1587,4,112
"1608",38062,1585,4,112
"1609",3775,1580,4,112
"1610",56506,1251,4,112
"1611",57824,1587,4,112
"1612",3777,1579,4,112
"1613",45371,1218,4,112
"1614",4848,161,4,112
"1615",21273,1582,4,112
"1616",58933,325,4,112
"1617",45373,1223,4,112
"1618",56508,1256,4,112
"1619",1232,1578,4,112
"1620",1657,1587,4,112
"1621",56058,1582,4,112
"1622",10037,1578,4,112
"1623",56404,1583,4,112
"1624",42440,1580,4,112
"1625",57721,359,4,112
"1626",56096,1580,4,112
"1627",1905,1587,4,112
"1628",58535,313,4,112
"1629",3155,1586,4,112
"1630",2232,1582,4,112
"1631",38348,1586,4,112
"1632",20366,1581,4,112
"1633",1670,1579,4,112
"1634",1671,1583,4,112
"1635",21246,1579,4,112
"1636",48041,1582,4,112
"1637",42325,1582,4,112
"1638",6385,1578,4,112
"1639",42075,1580,4,112
"1640",1672,1581,4,112
"1641",44824,1583,4,112
"1642",58377,1146,4,112
"1643",48825,1586,4,112
"1644",45847,1580,4,112
"1645",1680,1582,4,112
"1646",1681,1585,4,112
"1647",25609,1585,4,112
"1648",36851,132,4,112
"1649",47252,1898,4,112
"1650",54181,1587,4,112
"1651",5764,1578,4,112
"1652",52302,1581,4,112
"1653",42944,1580,4,112
"1654",49706,1582,4,112
"1655",56507,1252,4,112
"1656",50963,1580,4,112
"1657",1691,1578,4,112
"1658",29996,1581,4,112
"1659",47258,1891,4,112
"1660",57372,1579,4,112
"1661",56057,1587,4,112
"1662",57374,1580,4,112
"1663",57375,1578,4,112
"1664",15024,1580,4,112
"1665",26554,1587,4,112
"1666",57378,1585,4,112
"1667",57379,1584,4,112
"1668",57380,1581,4,112
"1669",47262,1882,4,112
"1670",52958,1578,4,112
"1671",44762,1586,4,112
"1672",33767,1584,4,112
"1673",6400,1584,4,112
"1674",42699,1578,4,112
"1675",56134,1587,4,112
"1676",42701,1587,4,112
"1677",43804,1580,4,112
"1678",42703,1580,4,112
"1679",43806,1585,4,112
"1680",56139,1584,4,112
"1681",42706,1581,4,112
"1682",42707,1586,4,112
"1683",42708,1584,4,112
"1684",57713,324,4,112
"1685",57134,1261,4,112
"1686",60348,1581,4,112
"1687",45212,1586,4,112
"1688",8375,1579,4,112
"1689",57714,314,4,112
"1690",8751,1578,4,112
"1691",5762,1587,4,112
"1692",60030,1582,4,112
"1693",60031,1581,4,112
"1694",60032,1585,4,112
"1695",52069,1586,4,112
"1696",51003,1581,4,112
"1697",57717,366,4,112
"1698",43822,668,4,112
"1699",4848,159,4,112
"1700",57718,361,4,112
"1701",8760,1581,4,112
"1702",4849,162,4,112
"1703",8762,1584,4,112
"1704",45197,1581,4,112
"1705",45198,1583,4,112
"1706",56406,1582,4,112
"1707",8766,1585,4,112
"1708",43825,625,4,112
"1709",56409,1584,4,112
"1710",43826,636,4,112
"1711",55715,1584,4,112
"1712",37939,1580,4,112
"1713",43828,637,4,112
"1714",48087,1585,4,112
"1715",48088,1578,4,112
"1716",44882,1581,4,112
"1717",44719,1582,4,112
"1718",57218,1586,4,112
"1719",44720,1578,4,112
"1720",58523,364,4,112
"1721",56220,1582,4,112
"1722",58524,349,4,112
"1723",43831,640,4,112
"1724",57224,1585,4,112
"1725",56425,1260,4,112
"1726",57226,1581,4,112
"1727",58526,346,4,112
"1728",44587,1583,4,112
"1729",58527,331,4,112
"1730",44589,1587,4,112
"1731",58443,1579,4,112
"1732",45371,1221,4,112
"1733",59059,1581,4,112
"1734",47391,1581,4,112
"1735",43822,662,4,112
"1736",54146,1585,4,112
"1737",1229,1583,4,112
"1738",47393,1583,4,112
"1739",51395,1582,4,112
"1740",26551,755,4,112
"1741",56510,1583,4,112
"1742",29865,1587,4,112
"1743",40495,1578,4,112
"1744",55708,1587,4,112
"1745",43824,620,4,112
"1746",52039,1580,4,112
"1747",51407,1579,4,112
"1748",20428,1578,4,112
"1749",50670,1585,4,112
"1750",50671,1587,4,112
"1751",58535,311,4,112
"1752",51176,1583,4,112
"1753",59072,1585,4,112
"1754",48732,1580,4,112
"1755",58536,303,4,112
"1756",44817,1579,4,112
"1757",58537,360,4,112
"1758",3869,1585,4,112
"1759",44162,1582,4,112
"1760",43388,1579,4,112
"1761",44167,1584,4,112
"1762",46399,1583,4,112
"1763",4283,1586,4,112
"1764",33846,1586,4,112
"1765",43393,1583,4,112
"1766",3879,1578,4,112
"1767",43395,1584,4,112
"1768",45850,1582,4,112
"1769",60761,1580,4,112
"1770",48053,1586,4,112
"1771",47252,1883,4,112
"1772",47252,1889,4,112
"1773",5763,1582,4,112
"1774",59882,1584,4,112
"1775",4387,1582,4,112
"1776",3889,1584,4,112
"1777",54186,1579,4,112
"1778",42947,1583,4,112
"1779",18865,1579,4,112
"1780",37842,1583,4,112
"1781",37843,1581,4,112
"1782",45336,1594,4,112
"1783",45194,1580,4,112
"1784",45195,1585,4,112
"1785",1903,1583,4,112
"1786",29808,1586,4,112
"1787",5776,1578,4,112
"1788",5777,1584,4,112
"1789",44759,1583,4,112
"1790",5779,1581,4,112
"1791",57833,1586,4,112
"1792",57834,1580,4,112
"1793",44314,1582,4,112
"1794",47419,1587,4,112
"1795",56544,1584,4,112
"1796",42700,1579,4,112
"1797",42966,1586,4,112
"1798",44853,1586,4,112
"1799",26226,1580,4,112
"1800",58401,1120,4,112
"1801",50010,1583,4,112
"1802",26229,1586,4,112
"1803",10114,1586,4,112
"1804",45457,1585,4,112
"1805",37912,1583,4,112
"1806",26233,1583,4,112
"1807",37914,1581,4,112
"1808",37915,1584,4,112
"1809",4153,1584,4,112
"1810",46130,1579,4,112
"1811",60027,1580,4,112
"1812",54728,1579,4,112
"1813",36594,1587,4,112
"1814",2763,1580,4,112
"1815",43820,672,4,112
"1816",57716,313,4,112
"1817",57717,303,4,112
"1818",42981,1582,4,112
"1819",58294,1580,4,112
"1820",57717,367,4,112
"1821",60035,1586,4,112
"1822",53656,1585,4,112
"1823",56056,1584,4,112
"1824",21368,1585,4,112
"1825",42241,1578,4,112
"1826",53660,1586,4,112
"1827",42368,1578,4,112
"1828",56061,1583,4,112
"1829",44871,1584,4,112
"1830",57721,342,4,112
"1831",44874,1587,4,112
"1832",15409,1580,4,112
"1833",58886,1580,4,112
"1834",58308,1582,4,112
"1835",42377,1586,4,112
"1836",15412,1579,4,112
"1837",42379,1581,4,112
"1838",59044,1583,4,112
"1839",50638,1582,4,112
"1840",43829,634,4,112
"1841",44883,1582,4,112
"1842",44884,1584,4,112
"1843",58896,1579,4,112
"1844",43007,1404,4,112
"1845",43008,1400,4,112
"1846",44584,1580,4,112
"1847",53131,1580,4,112
"1848",43008,1401,4,112
"1849",43009,1395,4,112
"1850",18371,1578,4,112
"1851",18372,1580,4,112
"1852",58527,344,4,112
"1853",56506,1249,4,112
"1854",58907,1584,4,112
"1855",10165,1585,4,112
"1856",45371,1220,4,112
"1857",526,1586,4,112
"1858",48102,1586,4,112
"1859",16645,1578,4,112
"1860",29861,1584,4,112
"1861",56507,1254,4,112
"1862",1656,1581,4,112
"1863",56509,1255,4,112
"1864",40493,1580,4,112
"1865",26583,1586,4,112
"1866",59702,1584,4,112
"1867",58533,328,4,112
"1868",58534,325,4,112
"1869",1662,1584,4,112
"1870",60225,1579,4,112
"1871",1738,1584,4,112
"1872",240,1585,4,112
"1873",52281,1583,4,112
"1874",56101,1582,4,112
"1875",48818,1578,4,112
"1876",48819,1587,4,112
"1877",52284,1587,4,112
"1878",56104,1578,4,112
"1879",54002,1579,4,112
"1880",58372,1154,4,112
"1881",58373,1158,4,112
"1882",25791,1586,4,112
"1883",43389,1578,4,112
"1884",25601,1578,4,112
"1885",8498,1581,4,112
"1886",8499,1587,4,112
"1887",58378,1147,4,112
"1888",52058,1583,4,112
"1889",58926,343,4,112
"1890",47250,1904,4,112
"1891",58379,1150,4,112
"1892",46238,1578,4,112
"1893",53519,1580,4,112
"1894",57821,1583,4,112
"1895",58546,1125,4,112
"1896",45528,1587,4,112
"1897",58383,1154,4,112
"1898",45530,1584,4,112
"1899",58385,1155,4,112
"1900",47257,1886,4,112
"1901",51205,1586,4,112
"1902",46187,1580,4,112
"1903",57373,1587,4,112
"1904",25809,1583,4,112
"1905",47259,1897,4,112
"1906",45196,1582,4,112
"1907",42240,1586,4,112
"1908",45336,1595,4,112
"1909",47260,1888,4,112
"1910",47260,1890,4,112
"1911",57041,1579,4,112
"1912",33764,1586,4,112
"1913",38003,1581,4,112
"1914",4141,1578,4,112
"1915",57044,1582,4,112
"1916",56132,1580,4,112
"1917",53181,1587,4,112
"1918",58398,1118,4,112
"1919",58399,1117,4,112
"1920",52091,1578,4,112
"1921",57128,1260,4,112
"1922",57129,1257,4,112
"1923",46740,1585,4,112
"1924",58401,1121,4,112
"1925",46741,1581,4,112
"1926",56141,1581,4,112
"1927",45976,1584,4,112
"1928",68,1581,4,112
"1929",58952,342,4,112
"1930",52892,1584,4,112
"1931",58953,313,4,112
"1932",58954,304,4,112
"1933",58955,1439,4,112
"1934",4845,173,4,112
"1935",4846,169,4,112
"1936",2764,1579,4,112
"1937",2765,1582,4,112
"1938",60033,1587,4,112
"1939",58957,1419,4,112
"1940",58957,1424,4,112
"1941",4848,170,4,112
"1942",58958,1417,4,112
"1943",4848,171,4,112
"1944",56160,1580,4,112
"1945",58958,1425,4,112
"1946",56162,1582,4,112
"1947",58959,1420,4,112
"1948",58302,1583,4,112
"1949",58961,1154,4,112
"1950",56407,1587,4,112
"1951",56408,1585,4,112
"1952",58964,1145,4,112
"1953",56409,1581,4,112
"1954",56410,1578,4,112
"1955",56411,1586,4,112
"1956",37940,1578,4,112
"1957",42378,1580,4,112
"1958",50637,1583,4,112
"1959",15413,1586,4,112
"1960",44718,1580,4,112
"1961",1625,1584,4,112
"1962",40705,1585,4,112
"1963",44721,1584,4,112
"1964",49962,1580,4,112
"1965",54306,1581,4,112
"1966",2435,1585,4,112
"1967",45367,1216,4,112
"1968",44726,1581,4,112
"1969",45367,1224,4,112
"1970",6167,1583,4,112
"1971",43239,1584,4,112
"1972",58441,1586,4,112
"1973",59863,1583,4,112
"1974",10162,1584,4,112
"1975",46001,1586,4,112
"1976",58445,1587,4,112
"1977",58446,1578,4,112
