"","ServerVersion","Bundle","RequestingIP","asn","RefererURL.x","RefererURL.y"
"190","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","mutex-details.vbs"
"191","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","cached-ad-logins.vbs"
"192","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","dump-memory.vbs"
"193","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","gather-compact-config.xml"
"194","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","copy-files.vbs"
"195","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","pscp.exe"
"196","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","collect-info-and-transfer.vbs"
"197","6.5.314.4226","TaniumDetect","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","tst-tanium65"
"198","6.5.314.4226","InitialContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","create-key.vbs"
"199","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","dump-disk-info.vbs"
"200","6.5.314.4226","TaniumPatchContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","vm-tanium65-prd"
"201","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","recently-closed-connections.vbs"
"202","6.5.314.4226","CopyTools","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","demo5.tanium.com","tst-patch"
"203","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-files.vbs"
"204","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","pscp.exe"
"205","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","collect-info-and-transfer.vbs"
"206","6.5.314.4226","TaniumDetect","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-tanium65"
"207","6.5.314.4226","InitialContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","create-key.vbs"
"208","6.5.314.4226","ClientMaintenance","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","vm-tanium65-prd"
"209","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","recent-documents.vbs"
"210","6.5.314.4226","Connect","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-tanium65"
"211","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-hosts-file.vbs"
"212","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","gather-compact-config.xml"
"213","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","mutex-details.vbs"
"214","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","cached-ad-logins.vbs"
"215","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","dump-memory.vbs"
"216","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"217","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-files-to-destination.vbs"
"218","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","winpmem_1.4.exe"
"219","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","RawCopy64.exe"
"220","6.5.314.4226","PatchContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-tanium65.boulmetis.intra"
"221","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","psftp.exe"
"222","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","gather-config.xml"
"223","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","established-connections.vbs"
"224","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","registry-archive.vbs"
"225","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","browser-files.vbs"
"226","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","established-connections-with-md5-hash.vbs"
"227","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","file-handle-details.vbs"
"228","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","running-applications.vbs"
"229","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","scheduled-tasks.vbs"
"230","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","event-log-archive.vbs"
"231","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","RawCopy.exe"
"232","6.5.314.4226","InitialContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","vm-tanium65-prd"
"233","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-completed-scheduled-tasks-files.vbs"
"234","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","7za.exe"
"235","6.5.314.4226","IR","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"236","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","run-keys.vbs"
"237","6.5.314.4226","NonWindowsClientRestart","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-tanium65.boulmetis.intra"
"238","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","loaded-modules-with-md5-hash.vbs"
"239","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","run-once-keys.vbs"
"240","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-drwatson-files.vbs"
"241","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","installed-applications.vbs"
"242","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","dump-usn-journal.vbs"
"243","6.5.314.4226","InitialContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"244","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","running-processes-with-md5-hash.vbs"
"245","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","run-command-history.vbs"
"246","6.5.314.4226","SecurityPatch","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"247","6.5.314.4226","ClientMaintenance","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"248","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","dump-disk-info.vbs"
"249","6.5.314.4226","TaniumPatchContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","vm-tanium65-prd"
"250","6.5.314.4226","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","recently-closed-connections.vbs"
"251","6.5.314.4226","CopyTools","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-patch"
"252","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-files.vbs"
"253","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","pscp.exe"
"254","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","collect-info-and-transfer.vbs"
"255","6.5.314.4236","TaniumDetect","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-tanium65"
"256","6.5.314.4236","InitialContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","create-key.vbs"
"257","6.5.314.4236","ClientMaintenance","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","vm-tanium65-prd"
"258","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","recent-documents.vbs"
"259","6.5.314.4236","Connect","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-tanium65"
"260","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-hosts-file.vbs"
"261","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","gather-compact-config.xml"
"262","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","mutex-details.vbs"
"263","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","cached-ad-logins.vbs"
"264","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","dump-memory.vbs"
"265","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"266","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-files-to-destination.vbs"
"267","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","winpmem_1.4.exe"
"268","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","RawCopy64.exe"
"269","6.5.314.4236","PatchContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-tanium65.boulmetis.intra"
"270","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","psftp.exe"
"271","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","gather-config.xml"
"272","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","established-connections.vbs"
"273","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","registry-archive.vbs"
"274","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","browser-files.vbs"
"275","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","established-connections-with-md5-hash.vbs"
"276","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","file-handle-details.vbs"
"277","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","running-applications.vbs"
"278","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","scheduled-tasks.vbs"
"279","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","event-log-archive.vbs"
"280","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","RawCopy.exe"
"281","6.5.314.4236","InitialContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","vm-tanium65-prd"
"282","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-completed-scheduled-tasks-files.vbs"
"283","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","7za.exe"
"284","6.5.314.4236","IR","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"285","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","run-keys.vbs"
"286","6.5.314.4236","NonWindowsClientRestart","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-tanium65.boulmetis.intra"
"287","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","loaded-modules-with-md5-hash.vbs"
"288","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","run-once-keys.vbs"
"289","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","copy-drwatson-files.vbs"
"290","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","installed-applications.vbs"
"291","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","dump-usn-journal.vbs"
"292","6.5.314.4236","InitialContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"293","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","running-processes-with-md5-hash.vbs"
"294","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","run-command-history.vbs"
"295","6.5.314.4236","SecurityPatch","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"296","6.5.314.4236","ClientMaintenance","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","localhost"
"297","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","dump-disk-info.vbs"
"298","6.5.314.4236","TaniumPatchContent","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","vm-tanium65-prd"
"299","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","recently-closed-connections.vbs"
"300","6.5.314.4236","CopyTools","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","100.40.86.147","tst-patch"
"301","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","tst-patch","copy-files.vbs"
"302","6.5.314.4236","IRGatherer","100.40.86.147","AS701 MCI Communications Services, Inc. d/b/a Verizon Business","tst-patch","pscp.exe"
